suburb,rooms,type,price,method,sellerg,distance,bedroom2,bathroom,car,landsize,yearbuilt,councilarea,regionname,year,month,day,season,street_name
Eltham,3,t,751000.0,SP,Nelson,18.0,3.0,2.0,2.0,247.0,2009.0,Nillumbik,Eastern Metropolitan,2017,7,22,Summer,Main
Elwood,2,u,635000.0,S,McGrath,7.2,2.0,1.0,1.0,371.0,,Port Phillip,Southern Metropolitan,2017,7,22,Summer,Greig
Elwood,2,u,630000.0,S,McGrath,7.2,2.0,1.0,1.0,637.0,1970.0,Port Phillip,Southern Metropolitan,2017,7,22,Summer,Ormond
Elwood,2,u,730000.0,S,Biggin,7.2,2.0,2.0,1.0,0.0,2013.0,Port Phillip,Southern Metropolitan,2017,7,22,Summer,Pine
Epping,4,h,600000.0,S,Stockdale,19.6,4.0,2.0,2.0,500.0,,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Anglers
Epping,3,h,410000.0,SP,hockingstuart,19.6,3.0,1.0,1.0,216.0,,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Duffy
Epping,3,h,545000.0,S,hockingstuart,19.6,3.0,1.0,2.0,400.0,,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Shields
Essendon,3,h,1620000.0,S,Nelson,7.5,3.0,1.0,1.0,393.0,,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Robb
Essendon,1,u,326000.0,S,Nelson,7.5,1.0,1.0,1.0,0.0,,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Violet
Essendon North,3,h,1535000.0,S,Jellis,8.2,3.0,1.0,2.0,811.0,1925.0,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Royal
Fawkner,2,h,830000.0,PI,Stockdale,13.1,2.0,1.0,1.0,779.0,1950.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Lorne
Ferntree Gully,3,h,740000.0,SP,Stockdale,24.8,3.0,1.0,2.0,968.0,1955.0,Knox,Eastern Metropolitan,2017,7,22,Summer,Austin
Flemington,2,u,505000.0,SP,Nelson,3.4,2.0,1.0,1.0,0.0,,Moonee Valley,Northern Metropolitan,2017,7,22,Summer,Farnham
Footscray,2,u,430000.0,PI,McGrath,5.1,2.0,1.0,1.0,1909.0,2007.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Barkly
Footscray,3,h,900000.0,PI,Sweeney,5.1,3.0,1.0,3.0,312.0,1880.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Creswick
Footscray,4,h,1000000.0,SA,Nelson,5.1,4.0,2.0,1.0,180.0,1994.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Greer
Footscray,4,h,891000.0,S,Sweeney,5.1,4.0,1.0,3.0,446.0,1920.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Jerrold
Forest Hill,3,h,742000.0,S,hockingstuart,15.4,3.0,1.0,1.0,404.0,,Whitehorse,Eastern Metropolitan,2017,7,22,Summer,Mahoneys
Forest Hill,3,h,1011000.0,S,McGrath,15.4,3.0,1.0,1.0,590.0,1960.0,Whitehorse,Eastern Metropolitan,2017,7,22,Summer,Victor
Frankston,4,h,600500.0,S,Eview,38.0,4.0,2.0,2.0,580.0,,Frankston,South-Eastern Metropolitan,2017,7,22,Summer,Yuluma
Frankston South,3,h,665000.0,S,hockingstuart,38.0,3.0,1.0,1.0,642.0,,Frankston,South-Eastern Metropolitan,2017,7,22,Summer,Blaxland
Gladstone Park,3,h,645000.0,S,Barry,12.9,3.0,1.0,1.0,556.0,,Hume,Western Metropolitan,2017,7,22,Summer,Carrick
Gladstone Park,3,h,627000.0,SP,Barry,12.9,3.0,1.0,2.0,573.0,,Hume,Western Metropolitan,2017,7,22,Summer,Leura
Glen Iris,2,u,580000.0,VB,hockingstuart,7.3,2.0,1.0,1.0,200.0,1970.0,Stonnington,Southern Metropolitan,2017,7,22,Summer,Osborne
Glen Iris,2,u,519500.0,S,Marshall,7.3,2.0,1.0,1.0,1101.0,1970.0,Stonnington,Southern Metropolitan,2017,7,22,Summer,Osborne
Glen Waverley,2,u,656000.0,S,Harcourts,16.7,2.0,1.0,1.0,345.0,2012.0,Monash,Eastern Metropolitan,2017,7,22,Summer,Avonhurst
Glen Waverley,2,u,730000.0,PI,Harcourts,16.7,2.0,1.0,1.0,235.0,,Monash,Eastern Metropolitan,2017,7,22,Summer,Kirstina
Glen Waverley,5,h,1182000.0,S,Ray,16.7,5.0,2.0,3.0,650.0,1975.0,Monash,Eastern Metropolitan,2017,7,22,Summer,Maylands
Glen Waverley,4,u,1500000.0,PI,Barry,16.7,4.0,2.0,2.0,248.0,,Monash,Eastern Metropolitan,2017,7,22,Summer,Outlook
Glen Waverley,3,h,1800000.0,S,Ray,16.7,3.0,1.0,1.0,729.0,,Monash,Eastern Metropolitan,2017,7,22,Summer,Walter
Glen Waverley,5,h,1832000.0,S,Barry,16.7,5.0,2.0,2.0,803.0,,Monash,Eastern Metropolitan,2017,7,22,Summer,Wattletree
Glen Waverley,3,u,1000000.0,PI,McGrath,16.7,3.0,2.0,2.0,365.0,1996.0,Monash,Eastern Metropolitan,2017,7,22,Summer,Wilson
Glenroy,2,u,493000.0,S,Biggin,11.2,2.0,1.0,2.0,201.0,2000.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Clovelly
Glenroy,3,h,940000.0,SP,Stockdale,11.2,3.0,2.0,5.0,627.0,1960.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Granville
Glenroy,2,u,435000.0,S,Nelson,11.2,2.0,1.0,1.0,144.0,2010.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Harold
Greensborough,3,h,725000.0,S,Buckingham,16.1,3.0,2.0,2.0,672.0,,Nillumbik,Northern Metropolitan,2017,7,22,Summer,Bullanoo
Greenvale,3,h,476500.0,SP,Brad,20.4,3.0,1.0,1.0,321.0,,Hume,Northern Metropolitan,2017,7,22,Summer,Simmington
Hadfield,4,h,741000.0,S,Nelson,11.2,4.0,1.0,2.0,652.0,1960.0,Moreland,Northern Metropolitan,2017,7,22,Summer,East
Hadfield,3,h,550000.0,S,Eview,11.2,3.0,1.0,2.0,325.0,1950.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Hilton
Hampton,3,h,1930000.0,S,Buxton,13.8,3.0,2.0,2.0,720.0,,Bayside,Southern Metropolitan,2017,7,22,Summer,David
Hampton,3,t,1405000.0,S,Buxton,13.8,3.0,2.0,2.0,220.0,2014.0,Bayside,Southern Metropolitan,2017,7,22,Summer,Exon
Hawthorn,2,u,500000.0,VB,Kay,5.3,2.0,1.0,1.0,2338.0,,Boroondara,Southern Metropolitan,2017,7,22,Summer,Kooyongkoot
Hawthorn East,2,u,520000.0,VB,Thomas,6.2,2.0,1.0,1.0,0.0,,Boroondara,Southern Metropolitan,2017,7,22,Summer,Anderson
Heathmont,4,h,1270500.0,S,Philip,21.3,4.0,2.0,3.0,801.0,1957.0,Maroondah,Eastern Metropolitan,2017,7,22,Summer,Campbell
Heathmont,3,h,751000.0,SP,Mandy,21.3,3.0,1.0,2.0,693.0,1950.0,Maroondah,Eastern Metropolitan,2017,7,22,Summer,Canterbury
Heidelberg,3,h,1515000.0,SP,Miles,8.9,3.0,1.0,3.0,827.0,1950.0,Banyule,Eastern Metropolitan,2017,7,22,Summer,Adamson
Heidelberg West,2,h,735000.0,S,Harcourts,8.8,2.0,1.0,4.0,600.0,,Banyule,Eastern Metropolitan,2017,7,22,Summer,Bardia
Heidelberg West,4,h,590000.0,S,Haughton,8.8,4.0,2.0,2.0,409.0,,Banyule,Eastern Metropolitan,2017,7,22,Summer,Liberty
Highett,3,h,1460000.0,S,Whiting,16.0,3.0,2.0,2.0,725.0,,Bayside,Southern Metropolitan,2017,7,22,Summer,Barnet
Highett,4,h,1535000.0,S,Thomson,16.0,4.0,2.0,2.0,719.0,1998.0,Bayside,Southern Metropolitan,2017,7,22,Summer,Haynes
Hillside,4,h,700000.0,PI,Barry,18.0,4.0,2.0,4.0,788.0,1995.0,Melton,Western Metropolitan,2017,7,22,Summer,Saronvale
Hoppers Crossing,3,h,520000.0,S,LJ,18.4,3.0,1.0,0.0,609.0,1986.0,Wyndham,Western Metropolitan,2017,7,22,Summer,Bourke
Hoppers Crossing,4,h,650000.0,SP,Triwest,18.4,4.0,2.0,2.0,680.0,1985.0,Wyndham,Western Metropolitan,2017,7,22,Summer,Burge
Hoppers Crossing,4,h,576000.0,S,hockingstuart,18.4,4.0,2.0,1.0,570.0,,Wyndham,Western Metropolitan,2017,7,22,Summer,Dummett
Hughesdale,2,u,472000.0,S,LITTLE,12.3,2.0,1.0,1.0,0.0,1970.0,Monash,Southern Metropolitan,2017,7,22,Summer,Clapham
Ivanhoe,2,t,880000.0,S,Miles,7.8,2.0,1.0,2.0,229.0,2005.0,Banyule,Eastern Metropolitan,2017,7,22,Summer,Green
Ivanhoe,4,t,985000.0,VB,Jellis,7.8,4.0,3.0,2.0,181.0,2016.0,Banyule,Eastern Metropolitan,2017,7,22,Summer,Livingstone
Jacana,3,h,528000.0,SP,RW,14.0,3.0,1.0,3.0,588.0,1960.0,Hume,Northern Metropolitan,2017,7,22,Summer,Lorraine
Kealba,4,h,590000.0,SP,Nelson,14.0,4.0,2.0,2.0,617.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,Bletchley
Keilor East,3,h,918000.0,S,Nelson,11.7,3.0,2.0,2.0,669.0,2000.0,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Border
Keilor East,3,t,777000.0,S,Brad,11.7,3.0,2.0,1.0,300.0,1950.0,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Nyah
Keilor East,4,h,880000.0,S,Barry,11.7,4.0,1.0,1.0,534.0,,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Phillip
Kew,2,u,591000.0,S,Nelson,5.4,2.0,1.0,2.0,0.0,1887.0,Boroondara,Southern Metropolitan,2017,7,22,Summer,Wiltshire
Kings Park,3,h,565000.0,S,Ray,14.0,3.0,2.0,3.0,543.0,1980.0,Brimbank,Western Metropolitan,2017,7,22,Summer,Taylors
Kurunjang,4,h,362000.0,SP,hockingstuart,31.7,4.0,2.0,2.0,685.0,1970.0,Melton,Northern Victoria,2017,7,22,Summer,Carberry
Kurunjang,3,h,330000.0,SP,PRDNationwide,31.7,3.0,1.0,1.0,654.0,,Melton,Northern Victoria,2017,7,22,Summer,Greenhills
Lalor,3,h,798000.0,SA,Harcourts,16.3,3.0,1.0,2.0,806.0,1964.0,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Dickens
Lalor,3,h,560000.0,S,Love,16.3,3.0,1.0,2.0,535.0,1970.0,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Monash
Langwarrin,3,u,447000.0,S,hockingstuart,41.0,3.0,1.0,2.0,230.0,2002.0,Frankston,Eastern Victoria,2017,7,22,Summer,North
Langwarrin,4,h,900000.0,S,HAR,41.0,4.0,2.0,6.0,2026.0,,Frankston,Eastern Victoria,2017,7,22,Summer,Union
Maidstone,3,h,681000.0,SP,Biggin,6.4,3.0,1.0,2.0,523.0,1950.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Churchill
Maidstone,3,h,1005000.0,S,Sweeney,6.4,3.0,1.0,5.0,653.0,1930.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Inkerman
Maidstone,2,h,468000.0,S,Burnham,6.4,2.0,1.0,2.0,312.0,1990.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Pullar
Maidstone,2,h,650000.0,S,Sweeney,6.4,2.0,1.0,2.0,249.0,,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Richelieu
Malvern East,3,h,1638000.0,S,Fletchers,8.4,3.0,1.0,1.0,697.0,,Stonnington,Southern Metropolitan,2017,7,22,Summer,Millewa
Maribyrnong,3,t,640000.0,S,Biggin,4.3,3.0,2.0,2.0,91.0,2000.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Cavalry
Maribyrnong,2,u,410000.0,VB,Raine,4.3,2.0,1.0,2.0,0.0,,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Village
Meadow Heights,3,u,420000.0,S,YPA,17.4,3.0,1.0,1.0,658.0,1990.0,Hume,Northern Metropolitan,2017,7,22,Summer,Dakara
Melton South,3,h,375000.0,S,Raine,29.8,3.0,1.0,2.0,584.0,1983.0,Melton,Western Victoria,2017,7,22,Summer,Bennett
Melton South,3,h,326000.0,S,hockingstuart,29.8,3.0,1.0,1.0,611.0,1985.0,Melton,Western Victoria,2017,7,22,Summer,Charles
Melton South,3,h,400000.0,SP,YPA,29.8,3.0,2.0,2.0,800.0,,Melton,Western Victoria,2017,7,22,Summer,Denny
Melton South,3,h,412250.0,S,Ray,29.8,3.0,1.0,2.0,592.0,,Melton,Western Victoria,2017,7,22,Summer,First
Melton West,3,h,371500.0,S,Raine,31.7,3.0,2.0,0.0,582.0,,Melton,Northern Victoria,2017,7,22,Summer,Westmelton
Mill Park,3,h,725000.0,S,Ray,17.9,3.0,2.0,2.0,602.0,1980.0,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Streeton
Mitcham,3,h,1101000.0,S,Ray,17.2,3.0,1.0,2.0,774.0,1950.0,Whitehorse,Eastern Metropolitan,2017,7,22,Summer,Beaufort
Mitcham,4,t,926000.0,S,Ray,17.2,4.0,3.0,2.0,374.0,2000.0,Whitehorse,Eastern Metropolitan,2017,7,22,Summer,Milne
Moonee Ponds,1,u,362000.0,S,Brad,6.2,1.0,1.0,1.0,0.0,2015.0,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Maribyrnong
Mordialloc,1,u,309000.0,S,Barry,21.5,1.0,1.0,1.0,57.0,1978.0,Kingston,South-Eastern Metropolitan,2017,7,22,Summer,Woods
Mount Waverley,3,h,1267000.0,S,Ray,14.2,3.0,2.0,4.0,714.0,,Monash,Eastern Metropolitan,2017,7,22,Summer,Therese
Mount Waverley,2,u,611000.0,S,Win,14.2,2.0,1.0,1.0,161.0,1970.0,Monash,Eastern Metropolitan,2017,7,22,Summer,Waverley
Mount Waverley,4,h,1750000.0,SP,Jellis,14.2,4.0,2.0,2.0,766.0,,Monash,Eastern Metropolitan,2017,7,22,Summer,William
Mulgrave,3,h,755000.0,S,Ray,18.8,3.0,2.0,2.0,197.0,2005.0,Monash,South-Eastern Metropolitan,2017,7,22,Summer,Kinkora
Mulgrave,3,h,862000.0,S,Win,18.8,3.0,2.0,2.0,246.0,2002.0,Monash,South-Eastern Metropolitan,2017,7,22,Summer,Morawa
Mulgrave,3,h,815500.0,S,Ray,18.8,3.0,2.0,2.0,434.0,1960.0,Monash,South-Eastern Metropolitan,2017,7,22,Summer,Wattle
Newport,3,h,1100000.0,VB,Williams,6.2,3.0,2.0,3.0,449.0,1940.0,Hobsons Bay,Western Metropolitan,2017,7,22,Summer,Market
Niddrie,4,h,1130000.0,SP,Nelson,10.4,4.0,2.0,2.0,650.0,1975.0,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Goble
Niddrie,4,h,1006000.0,S,Brad,10.4,4.0,2.0,1.0,270.0,2008.0,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Muriel
Noble Park,2,u,445000.0,S,iSell,22.7,2.0,1.0,3.0,197.0,1998.0,Greater Dandenong,South-Eastern Metropolitan,2017,7,22,Summer,Marna
Noble Park,3,h,650000.0,SP,iSell,22.7,3.0,1.0,1.0,603.0,1970.0,Greater Dandenong,South-Eastern Metropolitan,2017,7,22,Summer,Princes
North Melbourne,2,u,465000.0,SP,Jellis,1.8,2.0,1.0,1.0,0.0,2010.0,Melbourne,Northern Metropolitan,2017,7,22,Summer,MacAulay
Northcote,3,h,1290000.0,PI,McGrath,5.3,3.0,2.0,1.0,196.0,1910.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Charles
Northcote,3,h,1335000.0,S,Nelson,5.3,3.0,1.0,1.0,390.0,1920.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Gladstone
Northcote,1,u,352500.0,S,Ray,5.3,1.0,1.0,1.0,1279.0,,Darebin,Northern Metropolitan,2017,7,22,Summer,High
Northcote,3,h,1875000.0,S,McGrath,5.3,3.0,1.0,2.0,771.0,1950.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Swift
Oakleigh South,4,h,1390000.0,S,Buxton,15.5,4.0,2.0,2.0,558.0,2010.0,Monash,South-Eastern Metropolitan,2017,7,22,Summer,Golf
Pakenham,4,h,643500.0,S,C21,47.3,4.0,2.0,2.0,600.0,2010.0,Cardinia,Eastern Victoria,2017,7,22,Summer,Loxton
Pascoe Vale,2,u,541000.0,S,Nelson,8.5,2.0,1.0,1.0,133.0,,Moreland,Northern Metropolitan,2017,7,22,Summer,Arndt
Pascoe Vale,2,t,510000.0,PI,Nelson,8.5,2.0,1.0,1.0,129.0,2012.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Braeside
Pascoe Vale,2,u,550000.0,SP,Rendina,8.5,2.0,1.0,1.0,164.0,2008.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Devon
Pascoe Vale,2,u,580000.0,S,Nelson,8.5,2.0,1.0,1.0,103.0,2010.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Stewart
Pascoe Vale,2,u,706000.0,S,Nelson,8.5,2.0,1.0,1.0,205.0,1998.0,Moreland,Northern Metropolitan,2017,7,22,Summer,Sylvan
Port Melbourne,2,u,559000.0,S,hockingstuart,3.5,2.0,1.0,1.0,712.0,1968.0,Port Phillip,Southern Metropolitan,2017,7,22,Summer,Ross
Prahran,2,u,570000.0,VB,Jellis,4.6,2.0,2.0,1.0,0.0,,Stonnington,Southern Metropolitan,2017,7,22,Summer,Dandenong
Preston,1,u,250000.0,PI,hockingstuart,8.4,1.0,1.0,1.0,631.0,1965.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Austral
Preston,1,u,392000.0,S,Harcourts,8.4,1.0,1.0,1.0,629.0,1965.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Bruce
Preston,1,u,505000.0,SP,Woodards,8.4,1.0,1.0,1.0,102.0,2000.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Dermot
Preston,3,h,980000.0,S,Harrington,8.4,3.0,1.0,3.0,397.0,1925.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Pender
Reservoir,2,u,495000.0,S,Ray,12.0,2.0,1.0,1.0,134.0,2013.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Acheron
Reservoir,2,h,320000.0,PI,Ray,12.0,2.0,1.0,1.0,89.0,1965.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Ashley
Reservoir,2,t,617500.0,SP,RW,12.0,2.0,2.0,1.0,0.0,2010.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Drysdale
Reservoir,5,h,1282500.0,SA,Nelson,12.0,5.0,2.0,2.0,499.0,2015.0,Darebin,Northern Metropolitan,2017,7,22,Summer,Knox
Reservoir,4,h,760500.0,S,Nelson,12.0,4.0,1.0,2.0,846.0,,Darebin,Northern Metropolitan,2017,7,22,Summer,Massey
Richmond,2,u,419000.0,S,Jellis,2.4,2.0,1.0,1.0,3512.0,2011.0,Yarra,Northern Metropolitan,2017,7,22,Summer,Bridge
Richmond,3,h,1590000.0,S,Biggin,2.4,3.0,2.0,1.0,83.0,,Yarra,Northern Metropolitan,2017,7,22,Summer,Dickmann
Richmond,2,u,592000.0,SP,Biggin,2.4,2.0,2.0,2.0,2044.0,,Yarra,Northern Metropolitan,2017,7,22,Summer,McGoun
Richmond,2,u,1667500.0,S,Jellis,2.4,2.0,2.0,2.0,92.0,1940.0,Yarra,Northern Metropolitan,2017,7,22,Summer,Tanner
Richmond,2,u,685000.0,SP,Collins,2.4,2.0,2.0,1.0,0.0,2011.0,Yarra,Northern Metropolitan,2017,7,22,Summer,York
Ringwood,3,h,882500.0,S,hockingstuart,19.9,3.0,2.0,2.0,918.0,1975.0,Maroondah,Eastern Metropolitan,2017,7,22,Summer,Major
Ringwood,3,h,910000.0,S,Philip,19.9,3.0,2.0,2.0,651.0,1977.0,Maroondah,Eastern Metropolitan,2017,7,22,Summer,Sang
Ringwood East,3,h,777000.0,S,Harcourts,21.3,3.0,2.0,2.0,502.0,,Maroondah,Eastern Metropolitan,2017,7,22,Summer,Homebush
Roxburgh Park,3,h,510000.0,S,Jason,20.6,3.0,2.0,2.0,523.0,2000.0,Hume,Northern Metropolitan,2017,7,22,Summer,Almands
Sandringham,3,h,1651000.0,S,Buxton,15.2,3.0,2.0,1.0,390.0,1950.0,Bayside,Southern Metropolitan,2017,7,22,Summer,Abbott
Sandringham,2,u,770000.0,S,Buxton,15.2,2.0,1.0,1.0,208.0,1970.0,Bayside,Southern Metropolitan,2017,7,22,Summer,Bluff
Scoresby,4,h,1040000.0,S,Purplebricks,22.2,4.0,2.0,2.0,1134.0,1970.0,Knox,Eastern Metropolitan,2017,7,22,Summer,Arnold
Scoresby,4,h,1120000.0,S,Noel,22.2,4.0,2.0,2.0,960.0,1985.0,Knox,Eastern Metropolitan,2017,7,22,Summer,Walsh
Seddon,3,u,886000.0,S,Jas,5.1,3.0,2.0,2.0,0.0,2005.0,Maribyrnong,Western Metropolitan,2017,7,22,Summer,Vigo
South Morang,3,h,601000.0,S,Ray,20.5,3.0,2.0,2.0,454.0,,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Domain
South Morang,4,h,810000.0,S,RW,20.5,4.0,2.0,2.0,639.0,,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Grange
South Morang,5,h,945000.0,SA,Harcourts,20.5,5.0,3.0,4.0,700.0,,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Strathoon
South Morang,3,h,500000.0,SA,Harcourts,20.5,3.0,2.0,2.0,330.0,2008.0,Whittlesea,Northern Metropolitan,2017,7,22,Summer,Vincent
South Yarra,2,u,747500.0,S,hockingstuart,2.7,2.0,1.0,1.0,0.0,,Melbourne,Southern Metropolitan,2017,7,22,Summer,Adams
South Yarra,1,u,420000.0,S,hockingstuart,2.7,1.0,1.0,1.0,0.0,1960.0,Stonnington,Southern Metropolitan,2017,7,22,Summer,Caroline
South Yarra,2,u,460000.0,VB,Gary,2.7,2.0,2.0,0.0,0.0,2014.0,Stonnington,Southern Metropolitan,2017,7,22,Summer,Claremont
South Yarra,2,u,1340000.0,S,Marshall,2.7,2.0,2.0,2.0,0.0,1995.0,Stonnington,Southern Metropolitan,2017,7,22,Summer,Toorak
Springvale,2,u,580000.0,S,iSell,20.8,2.0,2.0,2.0,155.0,,Greater Dandenong,South-Eastern Metropolitan,2017,7,22,Summer,Mary
Springvale South,3,h,700000.0,PI,iSell,22.2,3.0,1.0,2.0,638.0,1980.0,Greater Dandenong,South-Eastern Metropolitan,2017,7,22,Summer,Gwent
St Albans,3,h,627000.0,PI,O'Brien,14.0,3.0,1.0,3.0,581.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,East
St Kilda,1,u,360000.0,S,hockingstuart,5.0,1.0,1.0,1.0,0.0,1971.0,Port Phillip,Southern Metropolitan,2017,7,22,Summer,Barkly
St Kilda,2,u,530000.0,SA,Woodards,5.0,2.0,1.0,0.0,0.0,,Port Phillip,Southern Metropolitan,2017,7,22,Summer,Carlisle
St Kilda,2,u,533000.0,S,Ray,5.0,2.0,1.0,1.0,463.0,1960.0,Port Phillip,Southern Metropolitan,2017,7,22,Summer,Carlisle
St Kilda,3,h,1180000.0,PI,Greg,5.0,3.0,2.0,1.0,128.0,,Port Phillip,Southern Metropolitan,2017,7,22,Summer,Havelock
Strathmore,4,h,1220000.0,S,Nelson,8.2,4.0,1.0,2.0,750.0,1960.0,Moonee Valley,Western Metropolitan,2017,7,22,Summer,Fenacre
Sunbury,3,h,500000.0,S,YPA,31.7,3.0,1.0,3.0,678.0,1975.0,Hume,Western Metropolitan,2017,7,22,Summer,Elizabeth
Sunbury,3,h,438000.0,S,YPA,31.7,3.0,1.0,4.0,606.0,1994.0,Hume,Western Metropolitan,2017,7,22,Summer,Gruner
Sunshine,3,h,910000.0,PI,Jas,10.5,3.0,1.0,3.0,703.0,1950.0,Brimbank,Western Metropolitan,2017,7,22,Summer,Matthews
Sunshine North,4,t,650000.0,SP,Sweeney,10.5,4.0,2.0,1.0,283.0,2005.0,Brimbank,Western Metropolitan,2017,7,22,Summer,Berkshire
Sunshine North,3,h,595000.0,SA,GL,10.5,3.0,1.0,0.0,557.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,Clayton
Sunshine West,3,h,710000.0,VB,hockingstuart,10.5,3.0,1.0,2.0,697.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,Estelle
Sunshine West,3,t,615000.0,PI,Barry,10.5,3.0,2.0,1.0,358.0,1999.0,Brimbank,Western Metropolitan,2017,7,22,Summer,Noble
Sunshine West,4,h,859000.0,S,hockingstuart,10.5,4.0,2.0,2.0,699.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,Ralph
Surrey Hills,3,h,2225000.0,SA,Fletchers,10.2,3.0,1.0,2.0,829.0,,Boroondara,Southern Metropolitan,2017,7,22,Summer,Bristol
Surrey Hills,2,h,1950000.0,VB,Lindellas,10.2,2.0,1.0,1.0,858.0,,Whitehorse,Southern Metropolitan,2017,7,22,Summer,Charles
Surrey Hills,4,h,2550000.0,VB,Marshall,10.2,4.0,2.0,2.0,861.0,,Boroondara,Southern Metropolitan,2017,7,22,Summer,Durham
Surrey Hills,2,u,830000.0,SP,Noel,10.2,2.0,1.0,1.0,180.0,,Boroondara,Southern Metropolitan,2017,7,22,Summer,Suffolk
Sydenham,4,h,740000.0,S,Purplebricks,18.0,4.0,2.0,2.0,1017.0,2000.0,Brimbank,Western Metropolitan,2017,7,22,Summer,Argyll
Sydenham,3,h,620000.0,S,Barry,18.0,3.0,2.0,2.0,360.0,2000.0,Brimbank,Western Metropolitan,2017,7,22,Summer,Roseleigh
Tarneit,4,h,463500.0,S,hockingstuart,18.4,4.0,2.0,2.0,371.0,2006.0,Wyndham,Western Metropolitan,2017,7,22,Summer,Bradman
Tarneit,3,h,530000.0,S,hockingstuart,18.4,3.0,2.0,2.0,400.0,2009.0,Wyndham,Western Metropolitan,2017,7,22,Summer,Cobram
Tarneit,3,h,446000.0,S,Sweeney,18.4,3.0,2.0,2.0,326.0,2012.0,Wyndham,Western Metropolitan,2017,7,22,Summer,Vive
Taylors Hill,3,h,520000.0,S,Barry,18.0,3.0,2.0,2.0,389.0,2005.0,Melton,Western Metropolitan,2017,7,22,Summer,Bloomsbury
Taylors Hill,3,h,530000.0,SP,YPA,18.0,3.0,2.0,1.0,343.0,2011.0,Melton,Western Metropolitan,2017,7,22,Summer,Hobart
Taylors Hill,5,h,725500.0,S,Barry,18.0,5.0,3.0,2.0,450.0,2011.0,Melton,Western Metropolitan,2017,7,22,Summer,Hobart
Taylors Lakes,4,h,688000.0,S,O'Brien,15.5,4.0,2.0,1.0,645.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,Apollo
Taylors Lakes,3,h,630000.0,S,Barry,15.5,3.0,2.0,1.0,655.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,Apollo
Taylors Lakes,4,h,800000.0,VB,Westside,15.5,4.0,3.0,6.0,876.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,Goulburn
Taylors Lakes,3,h,760000.0,VB,YPA,15.5,3.0,3.0,2.0,654.0,,Brimbank,Western Metropolitan,2017,7,22,Summer,Pacific
Taylors Lakes,3,t,502000.0,S,Barry,15.5,3.0,2.0,2.0,198.0,2004.0,Brimbank,Western Metropolitan,2017,7,22,Summer,Wentworth
Templestowe,4,h,1275000.0,PI,Barry,15.5,4.0,2.0,2.0,812.0,,Manningham,Eastern Metropolitan,2017,7,22,Summer,Hillhouse
